"","ETHANE(SITE-LP_LakePark) PPBC","ETHYLENE(SITE-LP_LakePark) PPBC","PROPANE(SITE-LP_LakePark) PPBC","PROPYLENE(SITE-LP_LakePark) PPBC","ISO-BUTANE(SITE-LP_LakePark) PPBC","N-BUTANE(SITE-LP_LakePark) PPBC","ACETYLENE(SITE-LP_LakePark) PPBC","TRANS-2-BUTENE(SITE-LP_LakePark) PPBC","1-BUTENE(SITE-LP_LakePark) PPBC","CIS-2-BUTENE(SITE-LP_LakePark) PPBC","CYCLOPENTANE(SITE-LP_LakePark) PPBC","ISO-PENTANE(SITE-LP_LakePark) PPBC","N-PENTANE(SITE-LP_LakePark) PPBC","1,3-BUTADIENE(SITE-LP_LakePark) PPBC","TRANS-2-PENTENE(SITE-LP_LakePark) PPBC","1-PENTENE(SITE-LP_LakePark) PPBC","CIS-2-PENTENE(SITE-LP_LakePark) PPBC","2,2-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2-METHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLPENTANE(SITE-LP_LakePark) PPBC","ISOPRENE(SITE-LP_LakePark) PPBC","2-METHYL-1-PENTENE(SITE-LP_LakePark) PPBC","1-HEXENE(SITE-LP_LakePark) PPBC","N-HEXANE(SITE-LP_LakePark) PPBC","METHYLCYCLOPENTANE(SITE-LP_LakePark) PPBC","2,4-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","BENZENE(SITE-LP_LakePark) PPBC","CYCLOHEXANE(SITE-LP_LakePark) PPBC","2-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,2,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","N-HEPTANE(SITE-LP_LakePark) PPBC","METHYLCYCLOHEXANE(SITE-LP_LakePark) PPBC","2,3,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","TOLUENE(SITE-LP_LakePark) PPBC","2-METHYLHEPTANE(SITE-LP_LakePark) PPBC","3-METHYLHEPTANE(SITE-LP_LakePark) PPBC","N-OCTANE(SITE-LP_LakePark) PPBC","ETHYLBENZENE(SITE-LP_LakePark) PPBC","M&P-XYLENE(SITE-LP_LakePark) PPBC","STYRENE(SITE-LP_LakePark) PPBC","O-XYLENE(SITE-LP_LakePark) PPBC","N-NONANE(SITE-LP_LakePark) PPBC","ISO-PROPYLBENZENE(SITE-LP_LakePark) PPBC","ALPHA-PINENE(SITE-LP_LakePark) PPBC","N-PROPYLBENZENE(SITE-LP_LakePark) PPBC","M-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","P-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","1,3,5-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","O-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","BETA-PINENE(SITE-LP_LakePark) PPBC","1,2,4-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","N-DECANE(SITE-LP_LakePark) PPBC","1,2,3-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","M-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","P-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","N-UNDECANE(SITE-LP_LakePark) PPBC","N-DODECANE(SITE-LP_LakePark) PPBC","TNMHC(SITE-LP_LakePark) PPBC","TNMTC(SITE-LP_LakePark) PPBC"
"11/04/2025 3:00","0.0002","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0095","0.0187","0","0.0191","0.0105","0","0","0","0","0","0","0.0317","0","0","0","0","0.0415","0","0","0","0","0","0.0035","0","0","0","0.0315","0.0154","0.0317","0","0","0","0","0.0484","0","1.5746","0.2982"
"11/05/2025 1:00","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0154","0","0","0.0119","0","0","0","0","0","0","0","0","0.0331","0","0","0","0","0","0","0","0.0107","0.0074","0","0.0123","0","0","0","0.0123","0.0279","0","0","0.0222","0","0","0","0","1.3938","0.2732"
"11/06/2025 4:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0382","0","0","0","0.0145","0","0.0375","0","0","0","0","0","0","0","0.0177","0","0","0","0","0.0244","0","0.0268","0","0","0.0142","0.0208","0.051","0","0","0","0.013","0.018","0","1.4295","0.2761"
"11/07/2025 1:00","0.1372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0196","0.0026","0","0","0","0","0","0.0298","0","0","0.0135","0","0.011","0","1.2514","0.2279"
"11/08/2025 3:00","0.0566","0.0063","0","0","0","0","0","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0368","0","0","0","0","0","0","0","0","0","0","0.0121","0.0198","0","0.0123","0.059","0","0.0201","0","0","0","0.0109","0","0","0","0","0","0","0","1.578","0.2423"
"11/09/2025 2:00","0.2622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.018","0","0","0","0","0","0","0","0","0.0133","0","0","0","0","0.0484","0","0","0","0","0.0172","0","0.0252","0.0091","0","0","0.0126","0.0051","0","0","0","0.0258","0","0","1.6541","0.4369"
"11/10/2025 3:00","0.379","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0117","0","0","0.0147","0","0.0456","0","0","0","0","0.0526","0","0","0","0.0119","0.0252","0","0","0","0","0.02","0.0359","0.0133","0","0.0063","0.0131","0","0","0","1.7924","0.6365"
"11/10/2025 13:00","0.1836","0","0","0","0","0","0","0","0","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0124","0","0","0.0119","0","0","0","0","0.0247","0","0","0","0","0.0138","0","0","0","0.0149","0","0","0","0.0082","0.0049","0.0109","0.0329","0","0","0","0","0","0","0","1.5064","0.3279"
"11/11/2025 1:00","0.3646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.048","0","0","0.0149","0","0.0592","0","0","0.0053","0","0","0.007","0","0","0","0","0","0.014","0","0","0","0","0","0","1.5136","0.513"
"11/12/2025 3:00","0.3029","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0102","0","0","0","0","0","0","0","0","0.0471","0","0","0","0","0.021","0.0247","0.0519","0","0.0147","0.0491","0.0026","0.045","0.0175","0","0","0.03","0.0582","0","0.0254","0","0","0","0.0114","2.1066","0.7358"
"11/13/2025 1:00","0.2572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0235","0.0194","0","0.0161","0","0","0","0","0.0606","0","0","0","0","0.055","0","0.0228","0","0","0.0378","0","0.0464","0","0","0","0.0247","0.0252","0","0.0088","0","0","0","0","1.6007","0.5975"
"11/14/2025 3:00","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0251","0","0","0","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0068","0.0799","0.0063","0.0163","0","0","0","0.0075","0.021","0","0.0096","0.0088","0","0","0","1.2459","0.2046"
"11/15/2025 1:00","0.0357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0123","0.0091","0.0047","0","0","0.0037","0.0187","0.0119","0.0335","0","0","0.0158","0","0.0173","1.026","0.1627"
"11/16/2025 4:00","0.1527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0096","0","0","0","0.0128","0","0","0","0","0.0345","0","0","0","0","0","0","0","0","0","0.0585","0.0135","0.0179","0","0.0044","0","0.0305","0.018","0","0","0","0","0","0.0135","1.567","0.3659"
"11/17/2025 14:00","0.0288","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0126","0","0","0.0247","0.0222","0","0","0","0","0.0298","0","0","0.0201","0","0.0307","0.0077","0.0053","0","0","0.0359","0","0.0187","0","0.007","0","0.0403","0.0177","0","0","0","0.0095","0","0.0086","2.1061","0.3454"
"11/18/2025 3:00","0.0392","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0121","0","0","0.0126","0","0","0","0","0.035","0","0","0","0","0.0687","0","0","0","0","0","0","0.0074","0","0","0","0.0102","0.0137","0.0226","0","0","0","0","0","1.7319","0.2384"
"11/19/2025 1:00","0.153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0214","0","0.0138","0","0","0","0","0.0392","0","0.0258","0","0","0","0","0","0","0","0.0554","0.0074","0.021","0","0.0151","0","0","0.0098","0","0","0","0.0203","0","0","1.519","0.3822"
"11/20/2025 3:00","0.2196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0054","0","0","0","0","0.0494","0","0","0","0","0.0788","0","0","0","0","0.0219","0","0.006","0.0168","0.011","0.0235","0.0415","0.0189","0","0","0","0.0214","0.0089","0.0152","1.6534","0.5383"
"11/21/2025 1:00","0.1349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0083","0","0","0","0.0126","0.0296","0","0","0","0","0","0.0147","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0193","0.0489","0","0","0","0","0.0126","0","1.5299","0.3109"
"11/22/2025 3:00","0.4328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0053","0","0","0","0","0.0215","0.0566","0","0","0","0.2092","0","0","0","0.0119","0","0","0","0","0","0.01","0.0254","0.0291","0.0152","0","0","0.0119","0","0.0159","2.215","0.8448"
"11/23/2025 2:00","0.3265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0067","0","0","0.0121","0","0","0","0","0","0","0","0","0.0335","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0175","0.0228","0.0273","0","0","0","0","0.0089","0","0.0068","1.6456","0.4621"
"11/24/2025 3:00","0.1892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0259","0","0","0","0","0","0","0.0182","0","0","0","0","0.0224","0","0","0.0161","0","0","0","0","0","0.0086","0.0795","0","0.0237","0.0175","0","0","0.0142","0.0079","0","0.0086","0","0","0","0","1.3537","0.4318"
"11/25/2025 1:00","0.0988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0089","0","0","0","0","0.0201","0","0","0.0249","0","0.0405","0","0","0","0","0","0","0.0184","0","0","0.0063","0","0","0","0","0","0","0","0","0.9673","0.226"
"11/26/2025 3:00","0.4233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","0","0","0","0","0","0","0","0","0.0377","0","0","0","0","0","0","0","0","0","0.038","0","0","0","0","0.0091","0.0228","0","0","0","0.0077","0","0","0","1.4745","0.5526"
"11/27/2025 1:00","0.3578","0","0","0","0","0","0","0","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0634","0","0","0","0","0.0512","0","0","0","0","0","0.013","0.011","0","0","0","0.0324","0.0674","0","0","0","0","0","0","1.8493","0.602"
"11/28/2025 3:00","0.3539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0142","0","0","0","0","0.0166","0","0","0","0","0","0.0068","0","0","0","0","0","0.0084","0","0","0","0","0.0166","0","0","0","0","0","0","1.4332","0.4165"
"11/28/2025 18:00","0","4.9178","0","4.2688","0","0","0","0","0","0","0","0","0","0.0782","0.01","0","0","0.0091","0","0","0.0119","0","0","0","0","0","0","0","0","0","0","0.0953","0","0","0","0","0.0969","0","0","0","0.0364","0.0951","0.014","0","0","0","0.0646","0.0035","0.3355","0","0","0","0.8803","0.2057","0","0.0419","0","0.0095","0.0147","0.0459","18.71","11.2351"
"11/28/2025 20:00","0.0341","4.2625","0","3.5231","0.0218","0","0.1991","0","0","0","0","0","0","0.0817","0","0","0","0","0","0","0","0.032","0","0","0.0112","0.1536","0","0.1813","0","0","0","0","0","0","0","0","0.131","0","0","0.0463","0.0375","0.0995","0.1148","0.0361","0","0","0.0652","0","0.2833","0","0.013","0","0.7384","0.1843","0","0.0105","0","0","0.0123","0.2815","18.2724","10.5541"
"11/28/2025 22:00","0.0684","3.7185","0","3.2534","0","0","0","0","0.0965","0","0","0","0.3829","0.0668","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0955","0.0412","0","0","0.0922","0","0","0","0","0","0.0273","0","0","0.0049","0","0.011","0","0.013","0","0.0683","0.0028","0.2831","0","0","0.0138","0.7235","0.1018","0.0443","0.0307","0.0249","0","0","0.1281","15.7316","9.2929"
"11/29/2025 1:00","0.042","3.4187","0","0.4755","0","0","0","0","0.0619","0","0","0.5742","0.1676","0.078","0","0.0603","0","0","0","0","0","0.0234","0","0","0.01","0","0.2246","0.1959","0","0","0","0.0629","0","0","0","0","0.103","0","0","0","0.0156","0.0566","0.0207","0.0072","0","0.0126","0.0629","0.0093","0.1367","0","0","0.0095","0.6112","0.2064","0.0496","0","0.0399","0.021","0","0.0084","14.8444","6.7656"
"11/30/2025 4:00","0.214","1.6821","0","0","0","0","0.0455","0.0244","0.0431","0","0","0","0.0423","0.0534","0","0.0225","0","0","0","0.0174","0.0221","0.0156","0","0","0.0095","0.1671","0","0.1813","0","0","0","0.0242","0","0","0","0.0238","0.0487","0","0","0","0","0.0422","0.0156","0","0","0.0047","0.0366","0.0012","0.0681","0.01","0","0","0.2861","0.1841","0","0","0","0.0541","0","0.0088","7.3378","3.3485"
"12/01/2025 1:00","0.0624","1.3118","0","0","0","0","0","0","0","0","0","0.0394","0.0369","0.0612","0","0","0","0","0","0","0","0","0","0.0062","0","0","0","0.17","0","0","0","0.0062","0","0","0","0","0.0374","0","0","0","0","0.0492","0.0117","0","0","0.0269","0.0139","0.0066","0.0197","0","0","0","0.0937","0.11","0","0","0","0.0195","0","0.0219","4.6779","2.1046"
"12/01/2025 6:00","0.1268","1.2443","0","0","0","0","0","0","0","0","0","0","0","0.1026","0","0","0","0","0","0","0","0","0","0","0","0.0137","0.0199","0.1881","0","0","0","0.0109","0","0","0","0","0.1405","0","0","0","0.0344","0.1682","0","0","0","0","0","0.2653","0","0","0","0","0.1049","0.4151","0","0","0","0.4129","0","0","6.2719","3.2476"
"12/01/2025 7:00","0.2139","1.1995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0218","0","0","0","0","0","0","0","0","0.1309","0.0543","0","0","0.0205","0","0","0","0","0.083","0","0","0","0","0.1029","0","0","0.009","0","0.0257","0","0","0.0175","0","0.0269","0.0917","0","0","0.0052","0","0","0","0.0076","4.6393","2.0104"
"12/01/2025 13:00","0.2451","1.1135","0","0","0","0","0.1544","0","0","0","0","0","0","0.0068","0","0.0324","0","0","0","0","0","0","0","0.0189","0.0048","0","0","0.1922","0","0.0199","0","0","0","0","0","0","0.0374","0","0","0","0","0.0806","0","0","0","0.0098","0.0414","0.0143","0.0217","0","0","0.039","0.0752","0","0","0.0324","0","0.0593","0","0.0074","4.4434","2.2065"
"12/02/2025 3:00","0.2412","1.0023","0","0","0.0216","0","0.1365","0","0","0","0","0","0","0.0741","0","0.0369","0","0","0","0","0","0","0","0","0","0","0","0.2119","0.0213","0","0","0.0436","0","0","0","0","0.0593","0","0","0","0.0179","0.047","0","0","0","0.0105","0.0482","0","0","0","0","0.0092","0.0468","0.0181","0","0","0.0121","0","0","0.0046","3.4797","2.0631"
"12/03/2025 1:00","0.0466","0.7681","0","0","0","0","0.1457","0","0","0","0","0","0","0.0554","0","0","0","0","0","0","0","0","0","0.0105","0","0","0","0.1717","0","0","0","0.0267","0","0","0","0","0","0","0","0","0","0","0.0066","0.0151","0","0","0.038","0.0121","0.0533","0","0.0209","0","0.0482","0.078","0","0","0","0.0171","0.0181","0.0147","3.1466","1.5468"
"12/04/2025 3:00","0.158","0.6716","0","0","0","0","0.1119","0","0","0","0","0","0","0.0308","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1765","0","0","0","0.0527","0.0197","0","0","0","0","0","0.0209","0","0","0.0649","0","0","0","0","0.074","0","0.0068","0","0","0.0163","0.1222","0.1049","0.008","0","0","0.0283","0","0.0058","3.7464","1.6733"
"12/05/2025 1:00","0.102","0.5913","0","0","0","0","0.0848","0","0","0","0","0","0","0.0234","0","0","0","0","0","0","0","0.0156","0","0","0","0","0","0.1859","0","0","0.0545","0.009","0.0394","0.0179","0","0","0.0299","0","0","0","0","0.0535","0.0482","0.0255","0","0","0","0.0058","0.0153","0","0","0","0.0649","0.0092","0","0","0.0123","0.0197","0","0","2.8854","1.4081"
"12/06/2025 3:00","0.0694","0.4503","0","0","0","0","0.0922","0","0.0142","0","0","0","0","0.0205","0","0","0.0172","0","0","0","0","0","0","0","0","0","0","0.0362","0","0","0","0","0","0","0","0","0.0732","0","0","0","0","0","0","0","0","0","0.0362","0.0044","0.0149","0","0","0","0.038","0.0945","0","0","0","0","0","0.0028","2.4328","0.964"
"12/07/2025 2:00","0.4087","0.4399","0","0","0","0","0.1002","0","0","0","0","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0991","0","0","0","0.0199","0","0","0","0","0.0613","0","0","0","0","0.0722","0.0195","0.0153","0","0","0.0525","0.0133","0.0486","0","0","0.0139","0.0328","0","0.0285","0.0267","0","0.0125","0","0","3.0257","1.4782"
"12/08/2025 3:00","0.1234","0.3578","0","0","0","0","0.0987","0","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0.0037","0","0","0","0","0","0","0","0","0","0.0054","0.0133","0.0227","0.0092","0.0131","0.0362","0.0052","0.0117","0.0129","0","0","0","0","0","0","0.0398","0","0","0","0","0","0.0304","0.0221","0","0.0334","0","0","0","0","3.2674","0.856"
"12/09/2025 1:00","0.2063","0.3812","0","0","0","0","0.0686","0","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0064","0","0.0109","0","0.0241","0","0","0","0","0.0078","0.0066","0.0054","0.0076","0","0.0109","0.0103","0.0145","0.0205","0.0366","0.0691","0","0.0157","0","0","0.0878","0","0.0143","0.0299","0.0239","0.0052","0.0072","0.041","0","0","0","0","0","0.0111","3.1402","1.1289"
"12/10/2025 3:00","0.3678","0.3442","0","0","0","0","0.0743","0","0","0","0","0","0.015","0","0","0.0068","0","0","0","0","0","0","0","0","0.0217","0","0","0","0.0297","0","0","0.0177","0.008","0","0.004","0.0233","0.0344","0.0187","0.0084","0","0","0.038","0","0.0167","0","0","0.0571","0","0","0","0","0","0.0541","0.0113","0","0","0.0169","0","0","0.0203","3.718","1.1884"
"12/11/2025 1:00","0.1215","0.3851","0","0","0","0","0.0819","0","0","0","0","0","0","0.0121","0","0","0","0","0","0","0","0.0057","0","0","0","0","0","0.0096","0","0","0","0.0267","0.0076","0.0058","0.009","0.0078","0.0127","0.0088","0","0.0231","0.0169","0.1162","0","0.0233","0","0","0.0054","0","0.0088","0.0098","0","0","0.0149","0.0322","0","0.0109","0","0.0137","0","0.046","3.164","1.0155"
"12/12/2025 3:00","0.3606","0.3606","0","0","0","0","0.0507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0094","0.0388","0","0.0056","0","0","0","0","0","0","0","0.0199","0.0884","0","0.0119","0","0.0155","0.1039","0","0","0","0","0","0","0.0426","0","0","0","0.0577","0.0486","0","0","0","0.0414","0.0239","0","3.6824","1.2795"
"12/13/2025 1:00","0.2202","0.3272","0","0","0","0","0.0708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0175","0","0","0.0169","0","0","0","0.0032","0","0.0107","0.0109","0.0024","0.0943","0.008","0.0086","0.0133","0.0137","0.0611","0.0235","0.0056","0","0","0.0736","0.0042","0.0585","0.0181","0","0.0121","0.0084","0.0314","0.0422","0","0","0.0663","0","0.0209","4.2092","1.2436"
"12/14/2025 4:00","0.594","0.3321","0","0","0","0","0.0589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0072","0","0","0","0","0","0","0","0.0072","0.0364","0.0062","0","0.0382","0","0.0062","0.0117","0.0008","0.0876","0.0084","0","0.0098","0","0.0306","0.008","0.01","0","0.0113","0","0.0279","0","0","0","0","0","0","0","3.6745","1.2925"
"12/15/2025 1:00","0.2761","0.2666","0","0","0","0","0.0392","0.022","0","0","0","0","0.0047","0","0","0","0.009","0","0","0","0","0","0","0","0","0.0143","0.0637","0","0","0","0","0.0115","0.0133","0.0105","0.0205","0.005","0.041","0","0.0277","0.0573","0","0","0","0","0","0","0.0651","0.0046","0","0.0084","0","0","0.0299","0.0259","0","0.0133","0","0.0109","0","0","3.6298","1.0405"
"12/16/2025 5:00","0.2752","0.2896","0","0","0","0","0.0778","0.0489","0","0","0.0096","0","0","0","0","0.0064","0","0","0","0","0","0","0","0","0.0145","0","0","0.0088","0","0","0","0","0.0316","0.0109","0.0082","0.0119","0.0468","0.0078","0","0.0137","0.0076","0","0.0163","0","0","0","0.0123","0","0","0","0.0169","0","0.0253","0.0338","0","0","0.0064","0.0094","0.0211","0","3.7371","1.0108"
"12/17/2025 1:00","0.2615","0.2574","0","0","0","0","0.0445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0094","0","0","0.009","0","0","0","0","0","0.0197","0.0105","0.0127","0.0533","0","0.009","0","0","0","0.0115","0","0","0","0.0195","0.0127","0","0","0","0","0.0336","0.0456","0","0","0","0.0297","0","0","3.0642","0.8396"
"12/18/2025 3:00","0.08","0.2011","0","0","0","0","0.0515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008","0","0","0.0026","0","0","0.0187","0","0","0.0205","0.0036","0.0205","0.0251","0","0","0.0342","0","0","0.0354","0","0","0","0.0289","0.0036","0.0175","0","0","0","0","0.0281","0","0.032","0.0056","0","0","0","3.475","0.6169"
"12/19/2025 1:00","0","0.2034","0","0","0","0","0.0398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0037","0.0074","0.0169","0","0.0096","0.0034","0","0","0.0096","0.031","0","0","0.006","0.0127","0.0042","0","0.0101","0.0046","0","0","0","0","0.0103","0","0.0426","0.0185","0","0","0.0402","0.0253","0","0","0","0","0","0","0","2.8296","0.4993"
"12/20/2025 3:00","0.0511","0.1605","0.0283","0","0","0","0","0","0","0","0","0","0","0.0129","0","0","0","0","0","0.0062","0","0","0.0234","0","0.0054","0","0","0.0133","0.0163","0","0.0541","0","0.0038","0.01","0","0","0.0318","0.0074","0.032","0.0117","0.0175","0","0","0","0","0","0.0876","0","0","0","0","0","0.0197","0.0125","0","0","0","0.0042","0","0.0139","3.5956","0.6236"
"12/20/2025 6:00","0.0437","0.1665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0173","0.0062","0","0","0","0","0.0267","0.0412","0.0082","0","0.0133","0.0082","0.0058","0.0444","0.0139","0","0.0283","0","0","0","0","0","0.0581","0.0217","0","0","0.0432","0","0.0088","0.0072","0","0","0","0.0432","3.0494","0.6059"
"12/21/2025 2:00","0.1273","0.2026","0","0","0","0","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0","0.0243","0.0326","0","0","0","0","0.0211","0","0.0205","0","0.0002","0.0042","0.01","0","0.0088","0","0","0","0.0056","0","0","0","0","0","0","0.048","0.0231","0.0255","0","0","0","0","0.0131","0","3.0068","0.5998"
"12/22/2025 3:00","0","0.1634","0","0","0","0","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0119","0.0076","0.0436","0.0213","0","0.0068","0.0665","0","0","0","0","0","0","0.0042","0","0","0","0","0.0265","0","0","0","0","0.0098","0","0","3.3683","0.3881"
"12/23/2025 1:00","0","0.1283","0","0","0","0","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0113","0","0","0.038","0.0225","0","0","0.0193","0.0697","0","0","0","0","0.0149","0","0.032","0.0235","0.1315","0.0103","0","0","0","0","0.0032","0","0","0","0","0","0.0163","0","0.0096","0","0","0","0.0271","3.2344","0.5975"
"12/24/2025 3:00","0","0.1439","0","0","0","0","0","0.0191","0","0","0","0","0","0","0","0","0","0.0142","0","0","0","0","0","0","0.0326","0","0","0","0","0","0","0.0215","0","0.0149","0.0068","0.0082","0","0.0062","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0277","0","0","0","0","0","0","0.0066","3.5117","0.3214"
"12/25/2025 1:00","0","0.0846","0","0","0","0","0.0318","0","0","0","0","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0.0177","0","0","0","0","0","0","0","0.008","0","0.0117","0","0.034","0.0283","0.0171","0","0","0.1138","0","0","0","0","0","0","0","0","0","0","0.0235","0.0098","0","0","0.0257","0","0","0","2.6286","0.413"
"12/26/2025 3:00","0","0.1466","0","0","0","0","0.0419","0","0","0","0","0","0","0","0","0","0","0","0","0.006","0","0","0","0","0","0","0","0","0","0","0","0.0135","0","0","0.0283","0","0.0193","0.0115","0","0.01","0.006","0","0","0.0064","0","0","0","0.0048","0","0","0","0.0354","0.0482","0","0","0","0","0","0","0","2.7206","0.3779"
"12/26/2025 13:00","0.0579","0.1435","0","0","0","0","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0111","0.0458","0","0.0619","0.0088","0","0.0062","0.0066","0.04","0.0068","0.0131","0.01","0.0251","0","0.0687","0","0","0","0","0","0.0068","0","0","0","0","0.0531","0.0195","0","0","0","0","0","0","3.4203","0.6282"
"12/27/2025 1:00","0.0829","0.1613","0","0","0","0","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0195","0.0965","0","0.0338","0","0","0.0173","0.0113","0","0","0.0163","0","0.0179","0","0.0627","0","0","0","0","0","0","0","0","0","0","0.036","0","0","0.0139","0.0058","0.0237","0.0064","0","3.2844","0.6273"
"12/28/2025 4:00","0.0312","0.1193","0","0","0","0","0","0","0","0","0","0","0.0035","0","0","0","0","0","0","0","0","0","0","0.0045","0","0","0","0.0155","0","0","0","0","0.0482","0.0153","0.0117","0","0","0","0","0","0.084","0.1198","0","0","0","0","0","0.0048","0","0","0.0123","0","0.0271","0.0072","0","0","0","0.0058","0","0.0203","3.1358","0.5305"
"12/29/2025 1:00","0","0.1227","0","0","0","0","0.0363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0113","0","0.1035","0","0","0","0.0372","0.04","0.0155","0.0094","0","0","0","0.0215","0.2304","0","0","0","0","0","0.0175","0","0.0267","0","0.0599","0.0141","0.0239","0","0","0","0","0","0.0078","3.8104","0.7777"
